dialogue_id,clip_id,role,text,label_2,label_1,mode,id
1688,5,咨询人,好的，我已经读过了，但是我还是有一些疑问，需要你们帮我解决。,negative,1,train,1688_5
1688,7,咨询人,我想问的是，这个通知书上写的减免政策，我符合条件吗？,negative,4,train,1688_7
1688,9,咨询人,好的，我知道了，谢谢你们的帮助。,positive,6,valid,1688_9
1689,1,咨询人,我已经在网上申报了税金，但是提交后好像出了一些问题，我的税款还没有被成功扣除。,negative,4,train,1689_1
1689,3,咨询人,这是我的申报号码和提交时间，请尽快处理。,negative,1,test,1689_3
1689,5,咨询人,好的，我等着你们的回复。,positive,5,valid,1689_5
1689,7,咨询人,那我的税款什么时候能够扣除呢？我需要向税务局做出解释吗？,negative,4,train,1689_7
1689,9,咨询人,好的，谢谢你们的帮助。,positive,6,train,1689_9
1690,1,咨询人,我的企业税务申报被退回了，不知道是哪里出了问题，我需要赶快解决。,negative,1,train,1690_1
1690,3,咨询人,这是我的申报号码和退回日期，具体原因是缺少开票资料。但是我们已经开好了票据，为什么还会退回呢？,negative,3,train,1690_3
1690,5,咨询人,好的，我们会尽快跟进。但是我担心时间紧迫，退回的这段时间是否会对税务处理产生影响？,negative,4,train,1690_5
1690,7,咨询人,好的，我会尽快处理的。还有其他需要注意的事项吗？,positive,5,valid,1690_7
1691,1,咨询人,我们公司最近被税务局查出了一些问题，现在需要尽快整改。但是我对具体的操作流程和要求不是很清楚，想要咨询一下。,negative,1,train,1691_1
1691,3,咨询人,主要是几个涉税事项需要调整，包括营业执照、发票记录等方面。但是我不知道应该怎么具体操作，请问应该注意哪些细节？,negative,4,valid,1691_3
1691,5,咨询人,好的，我明白了。还有其他需要注意的事项吗？,positive,5,test,1691_5
1691,7,咨询人,谢谢您的帮助，我会尽快处理好相关事项的。,positive,6,train,1691_7
1692,1,咨询人,我公司最近收到一份出乎意料的税务通知，要求我们立即补交大量逾期税款。但是我不认为我们有这样的欠税记录，这是怎么回事啊？,negative,3,train,1692_1
1692,3,咨询人,这是税务局发来的通知，要求我们在3天内缴清上千万元的欠税，否则将面临法律后果。我们公司经营正常，怎么可能有这么大额的欠税呢？,negative,1,train,1692_3
1692,5,咨询人,好的，我现在就马上准备证明材料。但是如果这个问题不能被解决，我们会陷入很大的经济风险，这让我非常着急。,negative,1,train,1692_5
1692,7,咨询人,谢谢你们的耐心帮助和回答，我感到稍微安心了一些。,positive,5,train,1692_7
1693,1,咨询人,你好，我最近一直在忙着工作，都忘了报税了，现在急需办理申报。,negative,1,valid,1693_1
1693,3,咨询人,电脑。,negative,1,valid,1693_3
1693,5,咨询人,我不知道该如何填写表格，怎么才能正确地申报税务呢？,negative,4,valid,1693_5
1693,7,咨询人,我这边只有公司的账目记录和发票，其他资料我不知道该提供哪些，请您指导一下。,negative,1,valid,1693_7
1693,9,咨询人,好的，谢谢您的帮助。,positive,6,test,1693_9
1694,1,咨询人,你们的客服电话一直打不通，我想要操作申报退税怎么办？,negative,3,train,1694_1
1694,3,咨询人,我已经尝试了好几次，都无法成功操作，而且我已经着急用钱了，您们这样拖延时间是有意义的吗？,negative,1,train,1694_3
1694,5,咨询人,嗯，我会尝试一下您提供的方法，希望能够顺利办理退税。如果还遇到问题，我会再联系您们的客服，谢谢您的回复。,positive,6,train,1694_5
1695,1,咨询人,我在提交申报表格的时候遇到了问题，一直无法通过。现在已经快过了截止日期了，我该怎么办啊？,negative,1,valid,1695_1
1695,3,咨询人,我已经尝试了多次，都无法完成表格提交，但是我没有空去现场提交，您们有什么其他快速的方法吗？,negative,4,train,1695_3
1695,5,咨询人,好的，我会尝试联系当地税务局或者下载表格离线操作。谢谢您的帮助。,positive,6,test,1695_5
1696,1,咨询人,我在上个月提交了纳税申报表，但是现在到账户上查询对账单的时候，发现有一笔款项没有入账，这是怎么回事啊？,negative,3,valid,1696_1
1696,3,咨询人,我已经尽快联系了当地税务局，但是他们告诉我处理需要一段时间，而且可能还涉及到其他操作和手续，我现在很着急，你们有什么其他更快速的解决方法吗？,negative,1,train,1696_3
1696,5,咨询人,好的，我会尝试使用线上查询平台和联系你们的客服热线。希望问题能够尽快得到解决。谢谢你的帮助。,positive,6,train,1696_5
1697,1,咨询人,我在填写纳税申报表的时候，遇到了一个问题。我不太清楚应该如何填写一些细节内容，能不能给我一些指导和建议？,negative,4,train,1697_1
1697,3,咨询人,我已经查看了相关材料，但是还是有些不太清楚，我现在特别着急，希望能够尽快获得有效的解决方案。,negative,1,train,1697_3
1697,5,咨询人,好的，我希望可以尽快获得专业财务顾问的帮助，谢谢你的建议。,positive,6,valid,1697_5
1698,1,咨询人,你们公司的纳税申报软件真的很不好用，我已经试了好几次都没有成功，每次都显示错误提示，我现在非常生气，要向媒体曝光你们的问题！,negative,3,test,1698_1
1698,3,咨询人,我没有截图，但是错误提示上写的是‘系统错误，请稍后再试’，我已经尝试了多次仍然失败，我现在非常着急，因为纳税申报截止日期将要到来，我该怎么办？,negative,1,train,1698_3
1698,5,咨询人,好的，我希望你们能尽快为我解决困难，我现在非常担心会耽误纳税申报截止日期，谢谢你们的支持。,positive,6,valid,1698_5
1699,1,咨询人,你们的纳税申报软件太难用了，我已经试了几次都失败了，我现在非常着急，我需要你们的帮助！,negative,1,train,1699_1
1699,3,咨询人,我没有截图，但是错误提示上写的是‘上传失败，请确认文件格式及大小是否正确’，我已经检查了多次，文件格式和大小都没有问题，我现在非常失落，因为我必须在截止日期前完成纳税申报，我该怎么办？,negative,2,test,1699_3
1699,5,咨询人,好的，我会再试一次，如果还是不行，我会继续联系你们的客服。谢谢你们的支持。,positive,5,train,1699_5
1700,1,咨询人,你们的纳税申报软件在提交的时候老是出现错误，我已经试了很多次了，现在我非常生气！这是怎么回事？我需要你们的解决方案！,negative,3,test,1700_1
1700,3,咨询人,我确保信息填写正确，并且我也重装了软件，但还是无法提交。我现在非常担心，因为截止日期越来越近。,negative,4,valid,1700_3
1700,5,咨询人,好的，非常感谢你们的帮助和关心，我会按照你们给出的建议继续尝试。如果还有需要再联系你们。,positive,6,train,1700_5
1701,1,咨询人,我在提交纳税申报时遇到了问题，我已经耽误了一些时间，现在非常着急，能否给我一个快速的解决方案？,negative,1,valid,1701_1
1701,3,咨询人,我在填写信息时，填错了一个数字，导致无法成功提交，我不知道如何修改。我急需提交完成。,negative,1,train,1701_3
1701,5,咨询人,好的，我已经按照你说的尝试修改了填写错误的信息，现在提交成功了！非常感谢你们的耐心解答和帮助。,positive,6,test,1701_5
1702,1,咨询人,我刚才申报的时候系统不稳定，显示提交失败，但是我的银行卡已经扣款了，这是怎么回事？我现在很着急，需要尽快处理！,negative,1,train,1702_1
1702,3,咨询人,我刚刚已经联系了银行客服，他们表示已经收到了款项，并且也没有任何异常的情况，那请问我应该怎么做呢？,negative,4,train,1702_3
1702,5,咨询人,好的，我会密切关注的，谢谢你们的帮助。,positive,6,train,1702_5
1703,1,咨询人,我在线填报税务申报表时，一直提示我填写有误，但是我按照规定填写的，我现在非常着急，这个问题怎么解决？,negative,1,valid,1703_1
1703,3,咨询人,我看了多遍表格，都没有发现任何错误，我也尝试了多次重新登录系统和更换浏览器，但是问题仍然存在，这是怎么回事？,negative,4,train,1703_3
1703,5,咨询人,好的，我会尽快联系您们的在线顾问，谢谢你们。,positive,6,train,1703_5
1704,1,咨询人,我对纳税有些不清楚，今年该如何填报税表？,negative,1,test,1704_1
1704,3,咨询人,北京市海淀区。,negative,5,train,1704_3
1704,5,咨询人,我是个人纳税人。,negative,5,train,1704_5
1704,7,咨询人,我的年收入是50万，税率应该是30%。,positive,5,train,1704_7
1704,9,咨询人,哦，好的，我知道了，谢谢你。,positive,6,train,1704_9
1704,11,咨询人,好的，再次感谢你。,positive,5,train,1704_11
1705,1,咨询人,我现在需要了解一些企业税务方面的问题，因为需要公司开展业务。,negative,1,train,1705_1
1705,3,咨询人,我们公司在上海市浦东新区，主要从事房地产方面的业务。,negative,5,train,1705_3
1705,5,咨询人,我想了解一下，我们公司需要如何申请开具发票和如何进行纳税申报？,negative,4,test,1705_5
1705,7,咨询人,好的，非常感谢您的回答。,positive,6,valid,1705_7
1705,9,咨询人,好的，谢谢你。,positive,5,train,1705_9
1706,1,咨询人,我是个人纳税人，最近收到了税务局的调查函，不知道应该怎么办，很着急。,negative,1,test,1706_1
1706,3,咨询人,主要是针对我的收入和纳税情况进行调查，但是我确实按规定缴纳了所需的税款。,negative,4,train,1706_3
1706,5,咨询人,好的，谢谢你的回答，我会尽快处理的。,positive,6,train,1706_5
1706,7,咨询人,好的，谢谢你。,positive,5,train,1706_7
1707,1,咨询人,我们公司最近收到了大额税款的通知单，但是我们确实没有做出这样高的利润，这简直是在抢劫！我很生气！,negative,3,train,1707_1
1707,3,咨询人,这个税局真的太过分了！我可不可以不交这个税款？,negative,0,test,1707_3
1707,5,咨询人,好的，我会尝试联系税务部门，谢谢你。,positive,6,train,1707_5
1707,7,咨询人,好的，谢谢你。,positive,5,train,1707_7
1708,1,咨询人,我的个人所得税缴税比例上次月底忘记了调整，现在已经过了规定的缴纳时间，我该怎么办？很着急。,negative,1,train,1708_1
1708,3,咨询人,我还可以减免或者豁免这个滞纳金吗？,negative,4,train,1708_3
1708,5,咨询人,好的，我马上就去处理这件事，谢谢你的耐心回答。,positive,6,valid,1708_5
1708,7,咨询人,好的，再次感谢。,positive,5,train,1708_7
1709,1,咨询人,我公司在年终报税时发现数额有误，我现在非常着急，我该怎么处理？,negative,1,train,1709_1
1709,3,咨询人,如果已经被罚款了怎么办？,negative,4,train,1709_3
1709,5,咨询人,好的，我明白了，我会尽快处理，谢谢你。,positive,6,train,1709_5
1709,7,咨询人,好的，再次感谢。,positive,5,train,1709_7
1710,1,咨询人,我花了很多时间填写个人所得税申报表格，结果提交时系统却提示无法上传。我非常着急，这是为什么？,negative,1,train,1710_1
1710,3,咨询人,如果我错过了所得税缴纳期限会怎么样？,negative,4,train,1710_3
1710,5,咨询人,我明白了，非常感谢你的回答。,positive,6,train,1710_5
1710,7,咨询人,好的，谢谢你。,positive,5,train,1710_7
1711,1,咨询人,我刚收到个人所得税通知书，但是里面的金额与我所搜集的信息不符，我非常着急，该怎么处理？,negative,1,train,1711_1
1711,3,咨询人,如果我的纳税申报表中漏报了某项收入，该怎么办？,negative,4,train,1711_3
1711,5,咨询人,好的，我会注意的，谢谢你。,positive,6,train,1711_5
1711,7,咨询人,好的，再次感谢。,positive,5,valid,1711_7
1712,1,咨询人,我之前在网上提交了个人所得税申报表格，但是现在迟迟没有收到回复，我非常着急，想知道进度怎么样了。,negative,1,train,1712_1
1712,3,咨询人,我看到网上填报可能产生错误，我填错了，现在可以改正吗？,negative,4,valid,1712_3
1712,5,咨询人,好的，非常感谢你。,positive,6,train,1712_5
1712,7,咨询人,好的，再次感谢。,positive,5,train,1712_7
1713,1,咨询人,我每个月都要交税，但是最近突然发现自己漏报了几个月的申报，我现在非常着急，该怎么办？,negative,1,train,1713_1
1713,3,咨询人,补报申报需要什么证明材料吗？我这边手头没有留存。,negative,4,test,1713_3
1713,5,咨询人,好的，我知道了。非常感谢你的帮助。,positive,6,train,1713_5
1713,7,咨询人,好的，谢谢你。,positive,5,train,1713_7
1714,1,咨询人,我最近收到了一封税务罚单，但我并不知道具体原因是什么，我很着急，需要求助。,negative,1,train,1714_1
1714,3,咨询人,我已经查询过了，但是依然对罚款原因不太清楚，怎么办？,negative,4,train,1714_3
1714,5,咨询人,对，我准备提供证明材料去申诉了，非常感谢你的回答。,positive,6,train,1714_5
1714,7,咨询人,好的，再次感谢。,positive,5,train,1714_7
1715,1,咨询人,我之前在税务网站上申报了一些税款，但是现在系统提示我申报失败，我急需将税款缴纳，该怎么办？,negative,1,valid,1715_1
1715,3,咨询人,我已经检查过了，账号和信息都没有问题，但是还是无法进行缴纳。,negative,4,train,1715_3
1715,5,咨询人,好的，我会赶快联系地税来解决这个问题的，谢谢你的帮助。,positive,6,train,1715_5
1715,7,咨询人,好的，再次感谢你们。,positive,5,test,1715_7
1716,1,咨询人,我之前忘记申报了一些税款，现在已经收到了税务部门的处罚通知，但是我真的没有故意漏报，这个处罚太不公平了！,negative,3,train,1716_1
1716,3,咨询人,但是我真的没有那样的意思啊，这个罚单对我的信用很不好呀，我该怎么办？,negative,2,train,1716_3
1716,5,咨询人,好的，我会尽快联系税务部门并遵守相关规定进行缴纳的，非常感谢你的回答！,positive,6,train,1716_5
1716,7,咨询人,好的，再次感谢你的帮助。,positive,5,train,1716_7
1717,1,咨询人,我按照要求填报了税款，可是收到稽查通知说我漏交税款，这有什么原因吗？,negative,4,train,1717_1
1717,3,咨询人,但是我已经付过税了，这是怎么回事啊？,negative,3,train,1717_3
1717,5,咨询人,好的，我马上去联系税务机关，非常感谢您的帮助！,positive,6,train,1717_5
1717,7,咨询人,好的，再次感谢你的帮助。,positive,5,train,1717_7
1718,1,咨询人,我是一位创业者，刚开始经营生意没有很多经验，在申报税款时遇到了困难，收到了税务机关的罚款通知，这是我最近的一笔资金流向有问题，着急了，请问有什么解决办法吗？,negative,1,train,1718_1
1718,3,咨询人,但是我现在已经没有足够的资金支付罚款了，怎么办啊？,negative,2,train,1718_3
1718,5,咨询人,好的，我会尽快联系税务机关并努力增加收入的，非常感谢你的回答！,positive,6,train,1718_5
1718,7,咨询人,好的，再次感谢你的帮助。,positive,5,train,1718_7
1719,1,咨询人,你们税务机关的工作人员太不负责任了！我已经准确向他们报备了我的纳税情况，但结果被罚了款，这明显是他们过失，我该怎么办啊！,negative,3,train,1719_1
1719,3,咨询人,但这样会耽误时间啊，而且我现在还要支付罚款，感觉很不公平啊！你们不能直接帮我解决吗？,negative,4,train,1719_3
1719,5,咨询人,好吧，我明白了，谢谢你的回答。,positive,6,train,1719_5
1719,7,咨询人,好的，再次感谢你的帮助。,positive,5,train,1719_7
1720,1,咨询人,你们税务机关的管理真差，我的纳税记录居然被弄丢了，现在我该怎么办啊！,negative,3,train,1720_1
1720,3,咨询人,但我需要快速处理这个问题，因为我必须在本月底前向外国公司缴纳税款，如果错过了这个时间节点，公司就无法正常运转了，我该怎么办啊！,negative,1,train,1720_3
1720,5,咨询人,好的，我会尽快联系税务机关的工作人员，谢谢你的帮助。,positive,6,valid,1720_5
1720,7,咨询人,好的，再次感谢你的帮助。,positive,5,train,1720_7
1721,1,咨询人,你们税务机关的服务太差了，我已经反复咨询多次，但是每次都得不到具体的解答，现在我的纳税截止日期已经快到了，我该怎么办啊！,negative,3,train,1721_1
1721,3,咨询人,好的，但麻烦你尽快解决我的问题，我真的很着急，否则后果很严重。,negative,1,train,1721_3
1721,5,咨询人,请尽快联系我，我现在真的很担心，怕影响我的公司。,negative,4,train,1721_5
1721,7,咨询人,好的，谢谢你们的帮助。,positive,6,test,1721_7
1721,9,咨询人,好的，再次感谢你们的帮助。,positive,5,valid,1721_9
1722,1,咨询人,你们的纳税政策太复杂了，我已经看了很长时间仍然无法理解，而且截止日期即将到来，我该怎么办啊！,negative,2,train,1722_1
1722,3,咨询人,好的，请务必尽快解决，我现在真的很着急，否则后果很严重。,negative,1,train,1722_3
1722,5,咨询人,谢谢你们的帮助，但我还是有点担心，毕竟新政策对我们企业影响很大。,negative,4,train,1722_5
1722,7,咨询人,好的，谢谢你们。,positive,6,train,1722_7
1722,9,咨询人,好的，再次感谢你们的帮助。,positive,5,train,1722_9
1723,1,咨询人,我已经按时交了税款，但是收到了罚单。我不明白是哪里出了问题，这个问题必须要尽快解决。,negative,3,train,1723_1
1723,3,咨询人,我没有任何证明文件可以提供，但是我真的没有违规操作，为什么会有罚单？,negative,4,test,1723_3
1723,5,咨询人,好的，我会尽快申诉，但是时间紧迫，我需要知道下一步的操作流程。,negative,1,train,1723_5
1723,7,咨询人,好的，谢谢你们。,positive,6,valid,1723_7
1723,9,咨询人,好的，再次感谢你们的帮助。,positive,5,train,1723_9
1724,1,咨询人,我想了解一下如何申请税务减免，我公司最近遭受了一些损失，而且还要交税，资金比较紧张。,negative,4,train,1724_1
1724,3,咨询人,好的，我会尽快准备相关材料，但是我不知道具体需要哪些文件，你们能告诉我吗？,negative,1,train,1724_3
1724,5,咨询人,好的，我会马上去查看，可是我现在真的很着急，希望能够尽快办理。,negative,1,train,1724_5
1724,7,咨询人,好的，谢谢你们的帮助。,positive,6,train,1724_7
1724,9,咨询人,好的，再次感谢你们。,positive,5,train,1724_9
1725,1,咨询人,你们公司最近的税务政策真是太麻烦了，我把所有的材料都准备好了，可是还是被告知缴税金额不正确，这到底是怎么回事？,negative,3,train,1725_1
1725,3,咨询人,好吧，但是我真的很着急，能不能加快处理速度？,negative,1,train,1725_3
1725,5,咨询人,我已经等了好几天了，结果还是没有结果，这到底是怎么回事？,negative,2,valid,1725_5
1725,7,咨询人,但是我们公司实在是太忙了，没时间再等了，能不能直接帮我取消缴税的事情？,negative,3,train,1725_7
1725,9,咨询人,那你们能不能给我一个明确的处理时间？,negative,1,train,1725_9
1726,1,咨询人,你好，我的社保卡不见了，我需要尽快挂失补办！,negative,1,train,1726_1
1726,3,咨询人,我还没有注册社保官网账户，也不知道怎么挂失，能否告诉我具体步骤？,negative,4,valid,1726_3
1726,5,咨询人,谢谢你，我明白了，我现在就去注册。,positive,6,valid,1726_5
1726,7,咨询人,好的，谢谢你的帮助！,positive,5,train,1726_7
1727,1,咨询人,你好，我想查一下我的社保缴费记录，但是查询不到，怎么回事啊？,negative,4,train,1727_1
1727,3,咨询人,没错啊，我输入了多次，就是查询不到，这是怎么回事？,negative,3,train,1727_3
1727,5,咨询人,好吧，我再等一下看看，希望能快点解决。,negative,1,valid,1727_5
1727,7,咨询人,好的，现在查询出来了，谢谢你的帮助！,positive,6,train,1727_7
1727,9,咨询人,没有了，谢谢。,positive,5,train,1727_9
1728,1,咨询人,你好，我想咨询一下社保退休待遇的问题，我现在应该怎么办？,negative,4,train,1728_1
1728,3,咨询人,我现在还不知道自己是否达到退休条件，可以具体告诉我标准是什么吗？,positive,6,train,1728_3
1728,5,咨询人,好的，我知道了，谢谢你的帮助。,positive,5,train,1728_5
1728,7,咨询人,好的，我会的。,positive,5,train,1728_7
1729,1,咨询人,你好，最近我的社保缴纳记录一直查询不到，我该怎么办啊？,negative,1,train,1729_1
1729,3,咨询人,可是我需要这个信息，没有这个信息我不能办理其他手续啊。,negative,3,valid,1729_3
1729,5,咨询人,好吧，那我现在需要怎么办啊？我急需这个信息！,negative,1,train,1729_5
1729,7,咨询人,好的，我知道了，我马上去社保中心，谢谢你。,positive,6,valid,1729_7
1730,1,咨询人,你好，我想了解一下社保缴费的流程，我该怎么办呢？,negative,1,train,1730_1
1730,3,咨询人,如果我要缴费，需要提前做哪些准备工作啊？我听说需要带一些材料，麻烦不麻烦？,negative,4,train,1730_3
1730,5,咨询人,好的，我知道了，但是我还有其他关于社保的问题，你能不能让专业人士帮我解答一下啊？,positive,6,train,1730_5
1730,7,咨询人,好的，非常感谢你的耐心解答，我会尽快联系相关人员的。,positive,5,valid,1730_7
1731,1,咨询人,你好，我想查询一下自己的社保缴费记录，但是一直都查询不到，这怎么回事啊？,negative,3,train,1731_1
1731,3,咨询人,可是我现在需要这个信息，没法等啊！,negative,1,train,1731_3
1731,5,咨询人,好的，那我现在就去社保中心看看。如果是因为系统问题导致的查询异常，该怎么处理啊？,negative,4,train,1731_5
1731,7,咨询人,好的，非常感谢你的帮助，我会立刻前往社保中心的。,positive,6,valid,1731_7
1732,1,咨询人,你好，我想咨询一下社保相关的政策，我最近正在考虑是否要参加社保，但是不清楚该如何操作。,negative,4,train,1732_1
1732,3,咨询人,我知道了，但是我想了解一下社保的具体收费标准和退休后的养老金领取情况，你能给我讲讲吗？,positive,6,train,1732_3
1732,5,咨询人,好的，我会去查看一下的，谢谢你的解答。还有一个问题，如果我在办理社保时缴纳少了钱，会怎么样啊？,negative,1,test,1732_5
1732,7,咨询人,好的，我知道了，非常感谢你的回答。,positive,5,train,1732_7
1733,1,咨询人,你好，我最近在查询社保缴费相关的问题，怎么我查询到的社保缴费记录和公司对账单上的不一致啊！,negative,3,train,1733_1
1733,3,咨询人,但是我现在需要用这些钱，如果社保和公司的对账单都说没交这笔钱，我该怎么办啊？,negative,1,train,1733_3
1733,5,咨询人,那我需要准备哪些证明材料呢？这个需要多长时间来处理呢？,negative,4,train,1733_5
1733,7,咨询人,好的，我知道了，谢谢你的帮助。,positive,5,train,1733_7
1734,1,咨询人,你好，我最近想办理社保缴费历史记录查询业务，但是不知道具体该如何操作，能否给我相关的指导？,negative,4,train,1734_1
1734,3,咨询人,这个需要注意哪些问题呢？我怕操作不当出现问题。,negative,4,train,1734_3
1734,5,咨询人,好的，那如果我有任何其他问题可以联系谁呢？社保部门的工作时间是多长呢？,negative,1,train,1734_5
1734,7,咨询人,好的，我知道了，十分感谢你的耐心解答。,positive,6,train,1734_7
1735,3,咨询人,这个社保缴纳记录对我很重要，我必须查到，能否帮我解决这个问题吗？,negative,1,train,1735_3
1735,5,咨询人,好的，那社保中心的地址在哪里呢？,negative,1,valid,1735_5
1735,7,咨询人,好的，我知道了，谢谢你的帮助。,positive,5,train,1735_7
1736,1,咨询人,你好，我之前在社保中心办理社保业务，但是现在想确认一下是否有漏洞和遗漏，能否帮我查询一下？,negative,4,train,1736_1
1736,3,咨询人,这个我已经知道了，但是我现在在外地出差，无法亲自前往社保中心办理业务，现在该怎么办呢？,negative,1,train,1736_3
1736,5,咨询人,好的，我知道了，非常感谢你的帮助。,positive,6,train,1736_5
1737,1,咨询人,你好，我想了解一下社保转移的具体流程和注意事项，能否给我介绍一下？,negative,4,test,1737_1
1737,3,咨询人,好的，我知道了，但是我还想了解一下如果转移出现问题怎么办？,negative,4,valid,1737_3
1737,5,咨询人,好的，谢谢你的帮助。,positive,5,valid,1737_5
1737,7,咨询人,好的，谢谢。,positive,5,train,1737_7
1738,1,咨询人,你好，我前几天在社保中心办理业务时，忘记拿回自己的身份证了，我现在该怎么办呢？,negative,1,valid,1738_1
1738,3,咨询人,好的，谢谢你的提醒，我会尽快去办理的。,positive,6,train,1738_3
1738,5,咨询人,谢谢，再见。,positive,5,valid,1738_5
1739,1,咨询人,你好，我想查询一下我今年的社保缴纳情况，但是我忘记了自己的社保账号和密码，怎么办啊？,negative,4,train,1739_1
1739,3,咨询人,好的，谢谢你的提醒，我会尽快去办理的。,positive,6,train,1739_3
1739,5,咨询人,再次感谢你的帮助，我现在可以去社保中心办理了。,positive,5,train,1739_5
1739,7,咨询人,谢谢，再见！,positive,5,train,1739_7
1740,1,咨询人,你好，我的社保卡不小心掉了，我该怎么办啊？,negative,1,valid,1740_1
1740,3,咨询人,好的，谢谢你的提醒，我会尽快去办理。,positive,6,train,1740_3
1740,5,咨询人,但是我还需要尽快找到自己的社保号码才行，不然我可能无法正常使用社保服务。,negative,4,train,1740_5
1740,7,咨询人,好的，我知道了，谢谢你的帮助。,positive,6,valid,1740_7
1740,9,咨询人,谢谢，再见！,positive,5,train,1740_9
1741,1,咨询人,你好，我想查询我的社保缴费记录，但是查了很久都没有找到。能不能帮我看一下？,negative,1,train,1741_1
1741,3,咨询人,可是我之前就是这样操作过，还是没有找到。,negative,2,train,1741_3
1741,5,咨询人,好的，我再去尝试一下。谢谢你的帮助。,positive,6,train,1741_5
1741,7,咨询人,可是时间紧急，我需要尽快找到这些记录，不然可能会影响正常使用社保服务。,negative,1,test,1741_7
1741,9,咨询人,好的，我知道了。谢谢你的提醒。,positive,6,train,1741_9
1741,11,咨询人,谢谢你的帮助，再见！,positive,5,train,1741_11
1742,1,咨询人,你好，我想申请社保待遇，但是提交材料后一直没有审批通过。我已经着急等了好几个月了，能不能帮我看一下？这样下去我真的无法继续等了。,negative,1,train,1742_1
1742,3,咨询人,我已经反复核对过所有资料，都没有问题。我也联系不上社保部门的工作人员，这让我非常不满和担心。,negative,4,train,1742_3
1742,5,咨询人,我已经尝试过多次拨打热线，但是一直占线。我现在真的很生气，很失望。,negative,3,train,1742_5
1742,7,咨询人,我明白了。谢谢你的回答。,positive,6,train,1742_7
1742,9,咨询人,再次感谢你，再见！,positive,5,train,1742_9
1743,1,咨询人,你好，我在社保网站上提交指定医院门诊费用报销申请，但是已经几周了还没有获得审核结果，我现在非常着急。,negative,1,train,1743_1
1743,3,咨询人,我已经在官网查询了申请进度，但是一直显示审核中。我也联系过热线，但是一直没有人接听，这让我觉得很失落。,negative,2,train,1743_3
1743,5,咨询人,我对你的回复不太满意。你的回答好像跟我提出的问题不太相关。我的问题是为什么审核这么慢，你有什么实质性的建议吗？,negative,0,train,1743_5
1743,7,咨询人,好的，我会尝试你提供的方法。但是我还是有点着急，请帮我留意一下我的申请进度。,negative,1,train,1743_7
1743,9,咨询人,谢谢你的回答，你的解答让我稍微平静了一些。,positive,5,train,1743_9
1743,11,咨询人,再见！,positive,5,train,1743_11
1744,1,咨询人,你好，我在社保网站上提交了医保报销申请，但是一直没有收到审核结果，已经两个星期了。我非常着急，能否帮我查一下进度？,negative,1,valid,1744_1
1744,3,咨询人,我的社保号码是XXXXXXXX，申请时间是5月3日。,positive,6,train,1744_3
1744,5,咨询人,好的，谢谢你的帮助。,positive,5,train,1744_5
1744,7,咨询人,稍等一下，我还有一个问题想问。,positive,6,test,1744_7
1744,9,咨询人,我在缴纳社保的时候漏交了一个月，现在想要补交，请问应该怎么办？,negative,4,test,1744_9
1744,11,咨询人,好的，谢谢你的回答。还有一个问题，我在社保网站上查询到我的医保账户余额不足，但是我记得我之前已经缴纳了，为什么会出现这种情况？,negative,3,train,1744_11
1744,13,咨询人,这样啊，谢谢你的解答。,positive,5,valid,1744_13
1745,1,咨询人,你好，我在社保网站上查询到我的医保报销记录出现了错误，导致我的报销申请被拒绝了，请问这该怎么办？我非常着急，这关系到我的治疗。,negative,1,train,1745_1
1745,3,咨询人,好的，谢谢你的帮助。,positive,5,test,1745_3
1745,5,咨询人,麻烦再问一下，我需要给社保中心提供哪些材料？,positive,6,train,1745_5
1745,7,咨询人,好的，我会准备好相关材料。另外，我在社保网站上查询到我的个人社保账户信息不太对，有一些记录丢失了，请问这是为什么？,negative,4,valid,1745_7
1745,9,咨询人,好的，我会尽快联系社保中心处理这个问题。非常感谢你的帮助。,positive,6,train,1745_9
1745,11,咨询人,好的，我有些放心了，谢谢你。,positive,5,train,1745_11
1746,1,咨询人,你好，我之前缴纳的社保个人账户费用好像少交了，导致我的账户里面缺少一些记录，我现在需要缴纳这笔费用，但是我不知道具体该怎么操作，我非常着急。,negative,1,valid,1746_1
1746,3,咨询人,谢谢你的回答，那我需要准备哪些材料呢？,positive,5,train,1746_3
1746,5,咨询人,好的，我马上去准备这些材料。另外，我在社保网站上查询到我的退休金申请怎么一直没有回音？已经过去一个月了，这让我非常担心。,negative,4,train,1746_5
1746,7,咨询人,好的，我会尽快前往社保中心查询。不过我也希望社保能够给我们更快的服务，这样大家的问题就能够更快得到解决。,negative,5,train,1746_7
1746,9,咨询人,好的，谢谢你的回答。我现在有些放心了。,positive,5,train,1746_9
1747,1,咨询人,你好，我近期发现我的社保卡丢失了，但是卡里面还有医保报销金，我非常着急要找回来，请问该怎么办？,negative,1,valid,1747_1
1747,3,咨询人,好的，我明白了。不过我还想知道，如果我要使用报销金的话，需要准备哪些材料呢？,positive,6,train,1747_3
1747,5,咨询人,好的，我知道了。如果我挂失了社保卡，这些医保报销金会不会丢失？,negative,4,valid,1747_5
1747,7,咨询人,好的，我会立刻前往补办新社保卡和查询报销流程。谢谢你的帮助。,positive,5,valid,1747_7
1748,1,咨询人,你好，我是某某社区的居民，我想问一下能否补办社保卡？,positive,6,train,1748_1
1748,3,咨询人,好的，谢谢您。我想问一下补办社保卡需要哪些材料和手续？,positive,5,valid,1748_3
1748,5,咨询人,好的，那我需要准备什么样的照片呢？,positive,6,train,1748_5
